call_end_date;research_area;is_approved;gender;academic_age;inst_type;previous_snsf_funding
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2021-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;TRUE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;TRUE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;MINT;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;SSH;FALSE;Male;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
2022-11-01;LS;FALSE;Female;DATA ON REQUEST;DATA ON REQUEST;DATA ON REQUEST
